EGMD,50.95610046,0.939167023
EGMH,51.342201,1.34611
EGNB,53.7197,-0.566333
EGNC,54.9375,-2.809170008
EGNE,53.2806015,-0.951389015
EGNH,53.77170181,-3.028609991
EGNJ,53.57440186,-0.350832999
EGNL,54.1286111,-3.2675
EGNM,53.86589813,-1.660570025
EGNO,53.745098,-2.88306
EGNR,53.17810059,-2.977780104
EGNS,54.08330154,-4.623889923
EGNT,55.03749847,-1.691669941
EGNV,54.50920105,-1.429409981
EGNX,52.83110046,-1.328060031
EGOD,52.81169891,-4.123579979
EGOE,52.87120056,-2.533560038
EGOS,52.7981987,-2.668040037
EGOW,53.5816,-3.05552
EGPA,58.95780182,-2.904999971
EGPB,59.87889862,-1.295560002
EGPC,58.45890045,-3.093060017
EGPD,57.20190048,-2.197779894
EGPE,57.54249954,-4.047500134
EGPF,55.87189865,-4.433060169
EGPH,55.95000076,-3.372499943
EGPI,55.68190002,-6.256669998
EGPK,55.50939941,-4.586669922
EGPL,57.48109818,-7.362780094
EGPM,60.43280029,-1.296110034
EGPN,56.45249939,-3.02583003
EGPO,58.21559906,-6.331110001
EGPU,56.49919891,-6.869170189
EGQL,56.3728981,-2.868439913
EGQS,57.7052002,-3.339169979
EGSC,52.205002,0.175
EGSF,52.4681015,-0.251111001
EGSH,52.67580032,1.282780051
EGSS,51.88499832,0.234999999
EGSX,51.72169876,0.154166996
EGSY,53.394299,-1.38849
EGTC,52.07220078,-0.616666973
EGTE,50.7344017,-3.413889885
EGTG,51.51940155,-2.590830088
EGTK,51.8368988,-1.320000052
EGUB,51.61640167,-1.095829964
EGUL,52.40930176,0.56099999
EGUN,52.36190033,0.486405998
EGUW,52.12730026,0.956264019
EGUY,52.35720062,-0.107832998
EGVA,51.68220139,-1.790030003
EGVN,51.75,-1.58362
EGVO,51.23410034,-0.942825019
EGWC,52.639999,-2.30558
EGWU,51.5530014,-0.418166995
EGXC,53.0929985,-0.166014001
EGXD,54.1371994,-1.420250058
EGXE,54.2924,-1.5354
EGXG,53.834301,-1.1955
EGXH,52.34260178,0.772939026
EGXJ,52.735699,-0.648769
EGXP,53.30780029,-0.550832987
EGXT,52.612598,-0.476453
EGXU,54.0489006,-1.252750039
EGXW,53.16619873,-0.523810983
EGXZ,54.20550156,-1.382089973
EGYD,53.03030014,-0.483242005
EGYE,52.96220016,-0.561625004
EGYM,52.648395,0.550692
EGYP,-51.82279968,-58.44720078
EHAM,52.308601,4.76389
EHBD,51.255299,5.60139
EHBK,50.911701,5.77014
EHDL,52.0606,5.87306
EHDR,53.11920166,6.129720211
EHEH,51.45009995,5.374529839
EHGG,53.11970139,6.579440117
EHGR,51.56740189,4.931829929
EHKD,52.92340088,4.780620098
EHLE,52.4603,5.52722
EHLW,53.22859955,5.760560036
EHRD,51.956902,4.43722
EHSB,52.12730026,5.276189804
EHTW,52.275833,6.889167
EHVB,52.16609955,4.41794014
EHWO,51.4491,4.34203
EICK,51.84130096,-8.491109848
EICM,53.30020142,-8.941590309
EIDW,53.421299,-6.27007
EIKN,53.91030121,-8.818490028
EIKY,52.18090057,-9.523779869
EIME,53.30170059,-6.451330185
EINN,52.702,-8.92482
EISG,54.28020096,-8.599209785
EIWF,52.18719864,-7.086959839
EKAH,56.29999924,10.61900043
EKBI,55.74029922,9.151780128
EKCH,55.61790085,12.65600014
EKEB,55.525902,8.5534
EKGH,55.94139862,12.38220024
EKKA,56.29750061,9.124629974
EKLS,57.27719879,11.00010014
EKMB,54.699299,11.4401
EKOD,55.47669983,10.33090019
EKPB,54.87030029,9.279009819
EKRK,55.58560181,12.13140011
EKRN,55.06330109,14.75959969
EKSB,54.96440125,9.791729927
EKSP,55.221048,9.26702
EKSV,56.55020142,9.172980309
EKTS,57.06880188,8.705220222
EKVD,55.436298,9.33092
EKVG,62.06359863,-7.277219772
EKVH,56.846901,9.45861
EKVJ,55.99010086,8.353910446
EKYT,57.09275891,9.849243164
ELLX,49.6233333,6.2044444
ENAL,62.5625,6.119699955
ENAN,69.29250336,16.14419937
ENAT,69.97609711,23.37170029
ENBM,60.63890076,6.50150013
ENBN,65.46109772,12.21749973
ENBO,67.26920319,14.36530018
ENBR,60.29339981,5.218140125
ENBS,70.60050201,29.69140053
ENCN,58.204201,8.08537
ENDI,60.41730118,8.518349648
ENDU,69.05580139,18.54039955
ENEV,68.49130249,16.67810059
ENFG,61.0155983,9.288060188
ENFL,61.58359909,5.024720192
ENGM,60.121,11.0502
ENHD,59.34529877,5.208360195
ENHK,70.48670197,22.13969994
ENKB,63.11180115,7.824520111
ENKJ,59.96929932,11.03610039
ENKR,69.72579956,29.8913002
ENLI,58.09949875,6.626049995
ENML,62.74470139,7.262499809
ENMS,65.78399658,13.21490002
ENNA,70.06880188,24.9734993
ENNO,59.565701,9.21222
ENOL,63.69889832,9.604000092
